image_filename,label_id,x,y,w,h,confidence
itp_131.jpg,1,620.0,617.0,133.0,61.0,0.85162616
itp_131.jpg,1,1198.0,612.0,338.0,191.0,0.9373161
itp_131.jpg,1,1429.0,577.0,489.0,422.0,0.9510466
itp_131.jpg,1,763.0,578.0,457.0,355.0,0.9681236
itp_132.jpg,1,1119.0,287.0,105.0,111.0,0.3224005
itp_132.jpg,1,1140.0,286.0,60.0,126.0,0.34364268
itp_132.jpg,3,1134.0,286.0,75.0,113.0,0.35808718
itp_132.jpg,1,1134.0,293.0,158.0,93.0,0.39484057
itp_132.jpg,1,1094.0,289.0,184.0,97.0,0.789475
itp_132.jpg,1,1283.0,325.0,202.0,118.0,0.790191
itp_132.jpg,3,755.0,283.0,46.0,66.0,0.8156621
itp_132.jpg,3,1140.0,285.0,59.0,128.0,0.8670743
itp_132.jpg,3,650.0,279.0,38.0,83.0,0.8700088
itp_132.jpg,2,122.0,279.0,58.0,166.0,0.89245296
itp_132.jpg,1,821.0,268.0,147.0,132.0,0.9514934
itp_132.jpg,1,1324.0,262.0,324.0,247.0,0.9522962
itp_133.jpg,1,487.0,300.0,138.0,72.0,0.5165513
itp_133.jpg,1,991.0,300.0,68.0,55.0,0.7935577
itp_133.jpg,1,0.0,346.0,101.0,113.0,0.8624261
itp_133.jpg,1,738.0,298.0,61.0,51.0,0.873108
itp_133.jpg,1,422.0,272.0,121.0,106.0,0.90045494
itp_133.jpg,1,520.0,302.0,105.0,70.0,0.91749096
itp_133.jpg,1,1506.0,324.0,361.0,185.0,0.9438785
itp_133.jpg,1,1088.0,308.0,169.0,111.0,0.9441596
itp_133.jpg,1,806.0,277.0,132.0,118.0,0.9482237
itp_134.jpg,1,1134.0,631.0,261.0,166.0,0.44997114
itp_134.jpg,1,1108.0,606.0,285.0,198.0,0.77362895
itp_134.jpg,3,9.0,452.0,370.0,590.0,0.90887374
itp_134.jpg,1,1284.0,567.0,631.0,404.0,0.9518725
itp_134.jpg,1,668.0,552.0,460.0,388.0,0.962924
itp_135.jpg,1,123.0,309.0,141.0,77.0,0.65388054
itp_135.jpg,3,1403.0,292.0,32.0,44.0,0.67159647
itp_135.jpg,1,4.0,340.0,120.0,67.0,0.7705854
itp_135.jpg,1,1302.0,292.0,108.0,43.0,0.8797134
itp_135.jpg,3,1191.0,271.0,71.0,150.0,0.8905902
itp_135.jpg,3,1589.0,226.0,323.0,569.0,0.9318135
itp_135.jpg,1,458.0,286.0,214.0,154.0,0.94732857
itp_135.jpg,1,685.0,227.0,442.0,358.0,0.9622738
itp_136.jpg,1,240.0,607.0,90.0,42.0,0.60301167
itp_136.jpg,1,594.0,609.0,126.0,78.0,0.7689856
itp_136.jpg,1,342.0,607.0,85.0,49.0,0.7759516
itp_136.jpg,1,530.0,604.0,121.0,70.0,0.7797098
itp_136.jpg,1,665.0,598.0,134.0,110.0,0.80476147
itp_136.jpg,1,141.0,601.0,118.0,60.0,0.8106553
itp_136.jpg,1,411.0,605.0,121.0,57.0,0.8798498
itp_136.jpg,1,938.0,513.0,270.0,218.0,0.92629683
itp_136.jpg,1,1163.0,609.0,289.0,184.0,0.9557753
itp_136.jpg,1,752.0,582.0,326.0,275.0,0.9637313
itp_136.jpg,1,1408.0,570.0,510.0,357.0,0.9726168
itp_137.jpg,1,942.0,647.0,37.0,35.0,0.5340638
itp_137.jpg,1,0.0,589.0,74.0,168.0,0.635663
itp_137.jpg,1,418.0,636.0,151.0,77.0,0.64589685
itp_137.jpg,1,688.0,608.0,275.0,233.0,0.95978755
itp_138.jpg,2,952.0,581.0,101.0,217.0,0.36649498
itp_138.jpg,1,400.0,614.0,95.0,79.0,0.61732465
itp_138.jpg,3,951.0,583.0,102.0,214.0,0.63844633
itp_138.jpg,1,961.0,605.0,205.0,168.0,0.90739125
itp_138.jpg,1,454.0,609.0,185.0,145.0,0.9267991
itp_138.jpg,1,572.0,572.0,472.0,371.0,0.9636471
itp_139.jpg,1,761.0,317.0,71.0,56.0,0.9042539
itp_14.jpg,1,825.0,278.0,40.0,36.0,0.73147255
itp_14.jpg,1,1659.0,302.0,157.0,65.0,0.7780259
itp_14.jpg,1,745.0,277.0,43.0,35.0,0.7910248
itp_140.jpg,1,811.0,549.0,351.0,246.0,0.48726004
itp_140.jpg,1,324.0,585.0,338.0,182.0,0.66074204
itp_140.jpg,1,803.0,328.0,361.0,461.0,0.7687987
itp_140.jpg,1,563.0,611.0,215.0,85.0,0.8377598
itp_140.jpg,1,1608.0,593.0,288.0,120.0,0.9088666
itp_140.jpg,1,232.0,569.0,326.0,240.0,0.9216199
itp_140.jpg,3,1433.0,586.0,121.0,247.0,0.9274222
itp_140.jpg,1,1.0,565.0,439.0,313.0,0.956545
itp_141.jpg,3,1375.0,567.0,143.0,295.0,0.918562
itp_141.jpg,1,1139.0,610.0,236.0,184.0,0.93126965
itp_141.jpg,1,583.0,546.0,583.0,472.0,0.9596649
itp_142.jpg,1,572.0,527.0,596.0,494.0,0.95195633
itp_142.jpg,1,1271.0,578.0,562.0,385.0,0.958528
itp_143.jpg,3,0.0,574.0,61.0,275.0,0.509062
itp_143.jpg,1,160.0,570.0,450.0,350.0,0.9544551
itp_144.jpg,1,1183.0,624.0,187.0,136.0,0.8722488
itp_144.jpg,1,1404.0,584.0,514.0,399.0,0.9740434
itp_144.jpg,1,638.0,560.0,642.0,481.0,0.9746406
itp_145.jpg,1,707.0,559.0,69.0,44.0,0.32343385
itp_145.jpg,1,975.0,561.0,59.0,42.0,0.4388046
itp_145.jpg,2,1685.0,517.0,69.0,169.0,0.7545877
itp_145.jpg,1,913.0,558.0,53.0,45.0,0.88420844
itp_145.jpg,1,651.0,555.0,104.0,62.0,0.89976144
itp_145.jpg,1,455.0,559.0,115.0,58.0,0.912858
itp_146.jpg,1,925.0,284.0,36.0,25.0,0.68054146
itp_146.jpg,1,956.0,281.0,53.0,39.0,0.71055144
itp_146.jpg,1,853.0,283.0,49.0,32.0,0.78557146
itp_146.jpg,1,780.0,280.0,73.0,49.0,0.82755405
itp_146.jpg,1,329.0,291.0,202.0,104.0,0.84985447
itp_147.jpg,1,1593.0,321.0,119.0,54.0,0.5329591
itp_147.jpg,1,1192.0,291.0,241.0,93.0,0.9255394
itp_148.jpg,1,721.0,557.0,63.0,45.0,0.65033585
itp_148.jpg,2,1413.0,543.0,46.0,107.0,0.8152253
itp_148.jpg,1,651.0,555.0,98.0,61.0,0.9045572
itp_148.jpg,1,457.0,558.0,113.0,59.0,0.9077756
itp_148.jpg,1,841.0,526.0,196.0,110.0,0.9296132
itp_149.jpg,2,1282.0,260.0,121.0,294.0,0.8944578
itp_149.jpg,1,0.0,310.0,165.0,501.0,0.9158826
itp_149.jpg,1,784.0,82.0,601.0,414.0,0.9626969
itp_149.jpg,1,135.0,277.0,440.0,285.0,0.96321
itp_15.jpg,1,200.0,590.0,101.0,48.0,0.3828638
itp_15.jpg,1,219.0,594.0,98.0,49.0,0.46481448
itp_15.jpg,1,207.0,591.0,104.0,50.0,0.5674778
itp_15.jpg,1,411.0,601.0,128.0,59.0,0.77957666
itp_15.jpg,1,339.0,601.0,117.0,52.0,0.85020095
itp_15.jpg,1,533.0,602.0,111.0,65.0,0.8638911
itp_15.jpg,1,590.0,604.0,123.0,79.0,0.87298965
itp_15.jpg,1,964.0,508.0,259.0,224.0,0.87931675
itp_15.jpg,1,662.0,595.0,140.0,109.0,0.8872756
itp_15.jpg,1,751.0,575.0,344.0,282.0,0.9574054
itp_15.jpg,1,1387.0,592.0,500.0,322.0,0.9635973
itp_150.jpg,2,672.0,287.0,30.0,72.0,0.74282414
itp_150.jpg,3,966.0,295.0,29.0,62.0,0.77775836
itp_150.jpg,3,724.0,290.0,35.0,74.0,0.8699809
itp_150.jpg,1,1399.0,342.0,366.0,148.0,0.90937716
itp_150.jpg,1,322.0,309.0,150.0,89.0,0.9229251
itp_150.jpg,1,818.0,276.0,150.0,136.0,0.95074326
itp_151.jpg,2,1412.0,302.0,52.0,67.0,0.46435717
itp_151.jpg,2,1424.0,301.0,38.0,69.0,0.6266712
itp_151.jpg,3,1051.0,260.0,116.0,266.0,0.88239086
itp_151.jpg,1,746.0,269.0,344.0,136.0,0.9422034
itp_151.jpg,1,25.0,255.0,507.0,302.0,0.9674762
itp_152.jpg,3,1492.0,290.0,91.0,109.0,0.30517763
itp_152.jpg,1,0.0,315.0,107.0,115.0,0.68326426
itp_152.jpg,1,1103.0,289.0,74.0,51.0,0.80600995
itp_152.jpg,3,294.0,275.0,57.0,106.0,0.8075941
itp_152.jpg,3,1758.0,274.0,111.0,317.0,0.8102413
itp_152.jpg,1,1870.0,327.0,50.0,78.0,0.8313172
itp_152.jpg,1,742.0,280.0,247.0,92.0,0.84496593
itp_152.jpg,3,1503.0,284.0,103.0,116.0,0.85639346
itp_152.jpg,2,1757.0,273.0,111.0,322.0,0.85843354
itp_152.jpg,1,393.0,107.0,430.0,384.0,0.96254635
itp_153.jpg,3,1115.0,483.0,329.0,289.0,0.32263848
itp_153.jpg,2,176.0,581.0,51.0,135.0,0.4356178
itp_153.jpg,1,396.0,612.0,105.0,44.0,0.47384006
itp_153.jpg,1,616.0,614.0,99.0,54.0,0.84531105
itp_153.jpg,3,1148.0,570.0,127.0,274.0,0.91719466
itp_153.jpg,1,1109.0,481.0,335.0,287.0,0.95987654
itp_153.jpg,1,704.0,570.0,371.0,311.0,0.9689259
itp_154.jpg,1,1904.0,308.0,16.0,96.0,0.31845993
itp_154.jpg,3,1721.0,295.0,105.0,109.0,0.37138465
itp_154.jpg,1,1253.0,302.0,94.0,58.0,0.714715
itp_154.jpg,3,1820.0,303.0,41.0,89.0,0.7266894
itp_154.jpg,3,1739.0,291.0,80.0,118.0,0.7650922
itp_154.jpg,1,13.0,294.0,195.0,105.0,0.8877025
itp_154.jpg,1,972.0,281.0,221.0,112.0,0.9014396
itp_154.jpg,1,602.0,275.0,117.0,90.0,0.909154
itp_154.jpg,1,1299.0,296.0,289.0,115.0,0.92993504
itp_154.jpg,1,682.0,231.0,311.0,254.0,0.96007943
itp_155.jpg,1,975.0,562.0,59.0,41.0,0.33178458
itp_155.jpg,1,715.0,560.0,61.0,42.0,0.43311438
itp_155.jpg,2,1686.0,515.0,71.0,171.0,0.5894263
itp_155.jpg,1,912.0,559.0,54.0,44.0,0.88303804
itp_155.jpg,1,651.0,555.0,104.0,62.0,0.90387154
itp_155.jpg,1,456.0,559.0,115.0,58.0,0.9113638
itp_156.jpg,1,1090.0,623.0,54.0,48.0,0.84067994
itp_156.jpg,1,959.0,618.0,80.0,74.0,0.9198545
itp_156.jpg,1,806.0,620.0,87.0,68.0,0.9322537
itp_157.jpg,3,1006.0,273.0,44.0,99.0,0.73198706
itp_157.jpg,1,742.0,277.0,65.0,67.0,0.87564206
itp_157.jpg,1,349.0,274.0,119.0,114.0,0.9151252
itp_157.jpg,1,808.0,257.0,168.0,156.0,0.95037806
itp_157.jpg,1,430.0,281.0,225.0,158.0,0.95593697
itp_158.jpg,1,1862.0,626.0,58.0,258.0,0.3354164
itp_158.jpg,1,529.0,609.0,203.0,152.0,0.8591823
itp_158.jpg,3,1485.0,555.0,214.0,411.0,0.8970937
itp_158.jpg,3,1223.0,605.0,94.0,190.0,0.89982647
itp_158.jpg,3,1314.0,556.0,256.0,449.0,0.9108105
itp_158.jpg,1,639.0,611.0,153.0,123.0,0.9156261
itp_158.jpg,1,851.0,399.0,258.0,369.0,0.9287337
itp_158.jpg,1,0.0,564.0,331.0,442.0,0.9497767
itp_158.jpg,1,259.0,592.0,417.0,262.0,0.951347
itp_159.jpg,1,1311.0,566.0,277.0,415.0,0.32180274
itp_159.jpg,3,1266.0,606.0,405.0,283.0,0.34826303
itp_159.jpg,3,1314.0,560.0,271.0,429.0,0.4451165
itp_159.jpg,3,1330.0,538.0,236.0,479.0,0.71078783
itp_159.jpg,1,1267.0,608.0,406.0,278.0,0.83124757
itp_159.jpg,1,747.0,577.0,387.0,344.0,0.9526924
itp_16.jpg,1,1628.0,245.0,123.0,69.0,0.66736585
itp_16.jpg,1,815.0,196.0,159.0,192.0,0.9410736
itp_160.jpg,1,735.0,283.0,96.0,68.0,0.34025413
itp_160.jpg,2,1437.0,303.0,37.0,68.0,0.34315267
itp_160.jpg,1,1041.0,296.0,58.0,38.0,0.42562813
itp_160.jpg,2,1435.0,302.0,47.0,70.0,0.44206145
itp_160.jpg,2,1444.0,302.0,35.0,70.0,0.48497668
itp_160.jpg,1,1216.0,311.0,88.0,41.0,0.63388646
itp_160.jpg,3,1109.0,287.0,71.0,96.0,0.8923025
itp_160.jpg,2,1762.0,299.0,80.0,213.0,0.8989654
itp_160.jpg,1,914.0,277.0,119.0,76.0,0.92205894
itp_161.jpg,1,1799.0,387.0,121.0,65.0,0.35837477
itp_161.jpg,1,1192.0,345.0,128.0,53.0,0.6223024
itp_161.jpg,1,1059.0,309.0,114.0,79.0,0.8995523
itp_161.jpg,1,836.0,280.0,160.0,134.0,0.93398607
itp_161.jpg,1,0.0,299.0,250.0,210.0,0.9511244
itp_162.jpg,1,374.0,596.0,206.0,102.0,0.3897351
itp_162.jpg,1,87.0,583.0,294.0,121.0,0.410675
itp_162.jpg,3,1218.0,592.0,121.0,168.0,0.55944335
itp_162.jpg,3,1188.0,578.0,96.0,194.0,0.9042494
itp_162.jpg,1,775.0,265.0,390.0,543.0,0.90765846
itp_162.jpg,3,1255.0,594.0,86.0,166.0,0.90844727
itp_162.jpg,1,0.0,533.0,353.0,354.0,0.95472044
itp_163.jpg,1,1681.0,649.0,239.0,140.0,0.9458911
itp_163.jpg,1,376.0,560.0,495.0,396.0,0.96433806
itp_164.jpg,3,1145.0,628.0,41.0,85.0,0.5048031
itp_164.jpg,1,764.0,277.0,395.0,540.0,0.8547329
itp_164.jpg,1,351.0,560.0,370.0,178.0,0.91186
itp_164.jpg,3,1756.0,564.0,164.0,388.0,0.92672753
itp_164.jpg,1,6.0,566.0,500.0,349.0,0.9428087
itp_165.jpg,3,1084.0,590.0,124.0,250.0,0.9147953
itp_165.jpg,1,680.0,565.0,445.0,396.0,0.9590526
itp_166.jpg,1,202.0,597.0,111.0,50.0,0.42195618
itp_166.jpg,1,210.0,598.0,114.0,51.0,0.5225487
itp_166.jpg,1,343.0,607.0,97.0,49.0,0.63158864
itp_166.jpg,1,414.0,604.0,127.0,59.0,0.78477335
itp_166.jpg,1,530.0,604.0,118.0,70.0,0.866902
itp_166.jpg,1,948.0,514.0,261.0,225.0,0.8780964
itp_166.jpg,1,663.0,596.0,141.0,112.0,0.8792086
itp_166.jpg,1,1671.0,555.0,249.0,487.0,0.9075425
itp_166.jpg,1,1181.0,607.0,299.0,198.0,0.95518357
itp_166.jpg,1,754.0,582.0,333.0,282.0,0.96017
itp_167.jpg,2,1686.0,306.0,76.0,101.0,0.43233207
itp_167.jpg,1,1219.0,311.0,90.0,41.0,0.48801836
itp_167.jpg,2,1447.0,296.0,38.0,79.0,0.60996836
itp_167.jpg,3,1677.0,308.0,86.0,97.0,0.66550875
itp_167.jpg,3,1726.0,293.0,107.0,251.0,0.874977
itp_168.jpg,1,1055.0,628.0,117.0,103.0,0.60897076
itp_168.jpg,1,36.0,590.0,228.0,140.0,0.7782186
itp_168.jpg,1,759.0,591.0,407.0,334.0,0.9651909
itp_169.jpg,1,283.0,307.0,130.0,53.0,0.35042375
itp_169.jpg,1,1076.0,274.0,139.0,111.0,0.6208713
itp_169.jpg,1,1070.0,273.0,120.0,104.0,0.7167521
itp_169.jpg,1,1393.0,283.0,192.0,132.0,0.75644207
itp_169.jpg,1,668.0,280.0,158.0,72.0,0.87502754
itp_169.jpg,1,889.0,266.0,136.0,115.0,0.88224894
itp_169.jpg,1,1093.0,278.0,145.0,119.0,0.91455483
itp_169.jpg,1,374.0,292.0,227.0,151.0,0.9505622
itp_169.jpg,1,1182.0,252.0,313.0,225.0,0.9510341
itp_169.jpg,1,1467.0,272.0,453.0,556.0,0.9669221
itp_17.jpg,1,513.0,602.0,227.0,94.0,0.41157562
itp_17.jpg,1,427.0,608.0,94.0,61.0,0.46018842
itp_17.jpg,1,601.0,597.0,142.0,106.0,0.9078942
itp_17.jpg,1,513.0,606.0,115.0,79.0,0.9131983
itp_17.jpg,1,154.0,587.0,233.0,185.0,0.9324481
itp_17.jpg,1,702.0,588.0,319.0,244.0,0.94840693
itp_17.jpg,1,1108.0,612.0,277.0,180.0,0.9561189
itp_17.jpg,1,1438.0,566.0,482.0,408.0,0.97033376
itp_170.jpg,1,1133.0,612.0,273.0,190.0,0.55298775
itp_170.jpg,1,1287.0,562.0,617.0,411.0,0.9468836
itp_170.jpg,1,665.0,551.0,461.0,387.0,0.96401817
itp_171.jpg,1,1050.0,638.0,101.0,74.0,0.8634703
itp_171.jpg,1,0.0,488.0,238.0,325.0,0.87673795
itp_171.jpg,1,713.0,596.0,370.0,311.0,0.96775293
itp_171.jpg,1,1236.0,353.0,680.0,584.0,0.97167057
itp_172.jpg,2,1422.0,286.0,126.0,206.0,0.3989301
itp_172.jpg,1,1163.0,310.0,128.0,78.0,0.61762625
itp_172.jpg,3,1417.0,290.0,143.0,203.0,0.76099074
itp_172.jpg,3,622.0,226.0,67.0,148.0,0.77914315
itp_172.jpg,3,355.0,224.0,153.0,303.0,0.9024025
itp_173.jpg,1,241.0,605.0,93.0,44.0,0.76136976
itp_173.jpg,1,532.0,604.0,118.0,70.0,0.79192835
itp_173.jpg,1,594.0,609.0,123.0,78.0,0.79654264
itp_173.jpg,1,342.0,606.0,100.0,51.0,0.84822917
itp_173.jpg,1,414.0,605.0,125.0,59.0,0.8726843
itp_173.jpg,1,665.0,599.0,140.0,107.0,0.88817406
itp_173.jpg,1,936.0,514.0,270.0,213.0,0.9236285
itp_173.jpg,1,1166.0,609.0,291.0,191.0,0.9594321
itp_173.jpg,1,753.0,581.0,332.0,282.0,0.9633663
itp_173.jpg,1,1500.0,562.0,419.0,431.0,0.9704859
itp_174.jpg,1,470.0,308.0,112.0,77.0,0.7662638
itp_174.jpg,1,1158.0,291.0,227.0,153.0,0.9253886
itp_174.jpg,1,846.0,278.0,148.0,130.0,0.926405
itp_175.jpg,1,2.0,284.0,104.0,75.0,0.812984
itp_175.jpg,1,981.0,289.0,182.0,116.0,0.916057
